ClientID,Sales_M1,Sales_M2,Sales_M3,Sales_M4,Sales_M5,Sales_M6,Sales_M7,Sales_M8,Sales_M9,Sales_M10,Sales_M11,Sales_M12,Purchases_M1,Purchases_M2,Purchases_M3,Purchases_M4,Purchases_M5,Purchases_M6,Purchases_M7,Purchases_M8,Purchases_M9,Purchases_M10,Purchases_M11,Purchases_M12,Decl_Sales_M1,Decl_Sales_M2,Decl_Sales_M3,Decl_Sales_M4,Decl_Sales_M5,Decl_Sales_M6,Decl_Sales_M7,Decl_Sales_M8,Decl_Sales_M9,Decl_Sales_M10,Decl_Sales_M11,Decl_Sales_M12,Decl_Purchases_M1,Decl_Purchases_M2,Decl_Purchases_M3,Decl_Purchases_M4,Decl_Purchases_M5,Decl_Purchases_M6,Decl_Purchases_M7,Decl_Purchases_M8,Decl_Purchases_M9,Decl_Purchases_M10,Decl_Purchases_M11,Decl_Purchases_M12,CreditGrade
C011,4354.154415877619,4277.124224105638,4235.165664839731,4713.94884841208,4291.0107943697685,4358.459752708943,4513.610291190626,4356.164071061037,4460.735231477713,4513.381307763874,4317.3340518314,4406.613874802473,4264.668027646992,3040.9672255824653,3233.4745375600323,3632.7346232250807,3315.8246133498737,4517.959176321011,4636.550715728287,3689.2489819184348,3637.5975937248672,3223.3224639893206,3167.906286644114,4425.451871377686,4284.4084202955355,4115.564184885349,4147.03987718084,4601.13018980772,4264.917843869895,4309.270032867305,4441.765179449906,4278.168490485701,4451.6536023749395,4510.975374097681,4203.0203801546,4272.630723367431,4134.447937916042,2613.8723940501036,2925.299666569594,3125.9805686677114,2977.2960169096705,3887.9631535853737,4142.941440409966,3573.093599416777,3585.9802589111464,3123.0552417858908,2959.688697220834,4170.558047924456,A
C012,4118.408989908087,4500.942233704826,4237.47640302827,4313.250053307113,4217.701769232315,4156.235841964074,4434.421348361511,4338.437959916958,4898.095463591536,4548.891379120435,4647.5068400548325,4289.828579291391,3321.43350625114,4529.120900677757,3041.6195959041324,3270.4203567382337,3232.54603480338,3619.7951689800584,4342.905290424005,3942.459556500028,4632.336596092054,3579.173567061107,4466.251955225342,4405.244710510493,4007.635233346274,4381.153712242969,4233.757268132086,4248.479204244316,4209.319259841046,4117.578800563254,4403.382040229106,4235.467790375884,4790.593712354412,4439.832914191958,4646.6030227315605,4148.704231183602,3302.7987213230113,4134.578039822891,2778.847591186604,3007.061026990991,2928.87572200962,3329.582489451881,3714.37936117989,3400.9268618454366,4446.478472287924,3383.8580621955966,3815.010644426866,3942.8063891779043,A
C013,5739.163786906223,5406.677264115649,6168.342484038169,5293.7387804943455,5731.113532275842,5897.268145153077,5468.160191057196,5515.575378562121,5457.320258529807,5830.853313901249,5238.934585930594,5788.9372013599805,3695.162430304984,3018.825540161939,3716.6675654099395,4898.188363356421,3435.798018263378,3638.7827327607292,4835.544772001174,3063.8073328797896,3130.169074085029,4259.657998215645,4747.626886559077,3017.4314646075695,5680.986397137339,5366.200968694904,5940.290830276932,5220.993351771304,5618.614570439817,5774.577460869339,5458.443083371531,5294.955018302018,5292.941122922557,5763.73615215598,5097.395767557365,5621.520293790038,3526.355652049543,2981.943830727156,3295.462667531962,4500.028701793507,3050.8130792648612,3300.0120374981007,4548.704242040266,2959.1991890983045,2692.5327001805467,4059.082467735797,4425.923010458803,2627.271263506899,A
C014,5144.344641363652,5113.766453679949,5032.164893710524,5177.140791696229,5133.347863914883,4539.009929667943,5189.189829543405,4881.181341721598,5155.486286380527,4510.302676382866,5368.4462930759955,4858.219698414493,4526.278003691044,4740.9989105435,3220.2223565132035,3600.1839607875677,3949.811531900937,4345.873438333172,3515.1848658412355,4402.302639448975,4314.000118748525,3364.0155154237887,3644.1259856582014,4775.074913841657,4955.721928109445,5061.925977656556,4843.428527066733,5121.534391177803,5080.4767124818345,4431.510889590251,5187.401219364318,4774.212653916568,4988.423483932263,4393.328242055428,5307.205562987682,4733.3508913843,3882.382291966925,4254.514822279873,3219.644944028729,3215.6329337234074,3630.9408008611554,4173.299745619995,3485.4880308460038,3857.783571047556,3804.3579770668293,2926.26169992202,3211.5761711175473,4771.986355666064,A
C015,5309.8639379257775,5458.58080668022,5153.304655381229,5781.775714826954,5507.283236092307,5601.774759649906,5777.618529618046,5649.736857913425,5954.929005710031,5418.981400397972,5776.1801129565265,5791.17790077091,3421.101165317656,3334.4860629128907,3093.4127833641433,3078.8446235149963,3400.4616195509457,4997.086805454344,3745.5739566557763,4521.020547857899,3946.9488853663224,4019.430611635309,4890.076834380885,3218.89329668366,5196.25263649359,5271.145207404177,5058.14347645566,5619.654413070636,5405.452515936379,5526.851590892517,5630.711901594765,5564.543033869721,5869.827087955164,5293.257091246571,5638.300945559453,5649.970527320156,3116.378307820577,2874.1599811923315,2655.771220600834,2653.193234522751,3245.2362308160414,4269.38026345617,3464.370732990045,3932.813837060288,3373.1151895927146,3802.0735274873077,4483.710090628119,3206.6325171742706,A
C016,5045.64092076351,4720.26665515436,4417.230214747928,4350.815989147836,4604.987173761926,4214.153504601634,4468.153286259815,4595.968080217534,4491.470750723839,4361.497329054005,4339.334348000345,4299.896077152888,3586.974512204395,4393.22142841719,3928.5281760803036,3430.124287428679,3893.6525241593154,3241.757503077914,4835.374015489449,4132.892657438391,3944.0386314838543,3629.132849294423,3086.4314594732523,4504.889833919946,4953.460904682617,4676.309724334376,4380.204773091555,4189.352226867581,4542.30700504248,4054.5718281566233,4411.858925193474,4493.6344317987005,4395.891560991227,4302.365776808788,4285.520810276062,4173.191810753419,3055.10453179749,4242.508307734276,3820.1846683458784,2987.4538527972554,3647.1882591187064,2921.15138424196,4278.495223281353,3636.1047554183147,3513.048351452573,3616.5321901195484,2723.2027569297306,4069.992781310459,A
C017,4273.562858657175,4620.6393842112675,4873.041902265661,4911.85320938733,4471.169543263907,4608.710682643388,4702.109577773297,4553.34991601571,4746.415632229346,5051.98006442363,4492.024301869418,5165.395774624423,3565.9763217139825,3595.4514366035432,4123.017810652722,3792.0948720940532,4577.401419357799,3836.968770691754,3287.8078415506557,3301.813388841354,3110.4827004316476,4436.074387407291,3584.6347090082772,3397.547744400686,4244.73578352744,4540.793094350092,4694.170028100413,4822.457200790762,4320.752021427137,4549.122336801671,4536.307977517901,4452.264831386887,4725.148355205323,5011.012088964469,4324.5578137694565,5157.293904342021,3383.686496510745,3443.7823962668463,3964.432175990126,3728.2377114434958,3982.759669785868,3708.607535298731,3207.9099250603595,3217.272816450566,2657.514145357612,4030.4227716335786,3282.047802813322,3153.247955593908,A
C018,5580.2153739937785,5304.773923202861,5390.47290152174,5219.703564186093,5510.146526786708,5616.085768551521,5320.68874960906,5231.445752246342,5425.204424924584,5483.770220632636,5578.565668780222,5000.188162670141,4723.2521120032925,3397.2687183675616,4314.378061220845,4399.31125798419,3704.7849375156925,4579.921095650613,4628.095876234097,3394.842569004266,4898.910588391965,3953.2007719708745,4333.200695963128,3422.6240745028003,5537.253591324009,5160.417470112465,5238.232141717365,5073.952357137591,5472.212342193501,5515.565401273788,5148.655432103876,5171.651737841718,5347.053347662532,5381.378103481964,5483.1784245052195,4802.647236480846,4507.331932608518,3160.1355621692464,3718.43391525699,3748.4139115296325,3303.4750605295476,4578.124815661018,4090.496702127052,2939.092772378143,4176.052408756817,3562.7989423974277,4208.533250159981,3020.800969307925,A
C019,4030.4152621232115,4365.046372529413,4111.019632834742,4014.625005711847,4246.394144583944,4070.6124994187576,3937.579910026592,4318.030156915139,4600.031650010587,4630.852655581166,4107.589384109977,4134.844574510376,3999.3185340979094,3304.216844843576,4065.3721611145393,3774.013536893098,4376.654766844329,3745.8543128167858,4892.320089926785,4554.715836213414,4216.068606134909,4230.464073172137,4285.975202538647,3536.967014260669,3990.1362832505233,4240.525653123207,4063.229203552815,3864.443789837308,4193.714819073909,3997.694450829953,3867.3061545259925,4205.161793585343,4447.791387193736,4546.002957110142,3951.791647606263,4105.992888279166,3825.9882509379213,2830.47503028398,3502.2387779335145,3213.7672063846735,4372.915892822409,3520.790591979102,4290.373039793539,4120.4544724527605,4129.957551071617,3881.6129202818156,4267.568933191194,3078.395585432117,A
C020,4930.274491638383,5565.070205156871,5726.500940680715,5240.746286375812,5015.6312937661105,4960.273562783806,5413.4265019045615,5359.4594575684305,5284.879274574375,5314.508572932037,4964.563000272743,5380.247371352852,3509.6120278842936,4715.251062339525,4899.558052228605,4123.373716022315,3357.561039699953,4540.5038662768,3984.762079229099,4262.506131127091,4678.995845827412,3922.0787925848617,3995.8801466146106,4358.8222351065015,4861.40563964964,5402.301971927565,5512.862293795778,5192.834364680592,4911.503604646148,4827.180773911663,5307.462154886743,5201.5974000276865,5139.124745805625,5235.184948763374,4876.680268424881,5233.598950018576,3191.032201259646,4190.425643997208,4592.532971983921,3604.835995078742,3155.167505210452,4421.876558144298,3480.525335758918,4092.6242813098393,4263.95260712152,3791.8782710589976,3878.383629059315,4218.9507528045915,A
C021,4305.534031076553,3898.854079480444,4074.9754860204653,4046.389516125797,3839.8306066913947,4317.510204385884,3951.692104097572,4125.756560941755,4094.0114956476145,3825.565086537484,4177.424914732356,4209.778887753128,4940.970250698316,4518.605105571106,3768.500064180259,3817.436658887465,4426.720855768957,3541.3395453462676,4708.205743982688,4826.327939223611,4521.512139329212,4033.3370755161322,3335.6715304430145,3597.3845832177312,4182.213727564167,3793.93007986936,3986.9788897930725,3972.6429923855644,3719.6286829687274,4282.947382759413,3908.4897479518936,4100.885297881438,3974.0605295535256,3766.6245610483825,4119.401497479199,4106.524198557182,4503.956881380274,4389.931645653601,3542.598796821884,3759.2247611549337,4088.098107997117,3450.141977206059,4608.549133625368,4673.172972135096,4445.3170436609225,3851.147683794691,3062.6753227975255,3222.8510703726624,A
C022,3837.323688510694,4283.302320612538,4368.467432819271,4469.845774137282,4142.00867605696,4223.872562646145,4189.259932345815,4572.476849655815,4706.897160843201,4473.491450818492,4249.318727456676,4549.05644096195,3012.2817326921963,4544.087742889073,4915.66433618655,4403.875768188622,3595.156533730101,4535.985483911182,4376.436649785228,3774.3669607620445,4230.411650186113,3855.110479688681,4168.57928631379,4405.271037730904,3701.0058607182345,4270.155996424888,4366.525434791856,4412.168810501014,4108.071504968301,4059.8302519079416,4051.4766932080215,4549.60125008574,4658.874021608968,4385.4692728436,4101.159244454582,4455.21563669113,2793.4877311367795,4074.6366727348973,4211.983208231788,4032.4180909313823,3107.591080945237,3886.3485230253996,4169.537577797485,3688.985540462196,3675.3015916284235,3351.477308748324,3839.090612242143,3875.025198873773,A
C023,4801.12568091502,4852.47274659445,4805.983236193549,5162.495186080001,5432.176594888323,4672.35974148079,5222.023903616036,4617.001874323791,4992.218369817795,4944.800522271561,5248.632708946395,4893.83731294493,4252.366075920492,3220.9554278273476,3001.057622338552,4884.332465710999,3283.0015154503794,3843.1930523323194,3692.9788802970884,4739.570168794363,3857.2036247045726,4657.502968645511,4435.703676452076,3238.453388368245,4723.613268369913,4683.559392663207,4628.6490085487785,5127.639103882648,5315.794517797263,4515.744575201956,5127.60455042742,4541.003405049202,4947.011469976796,4876.729499911978,5155.775318180497,4732.97634538999,3767.968551518914,2982.3090258890934,2729.497484528263,4505.5929146027,3261.205590133145,3786.468786987208,3419.195822438976,4612.100484959716,3757.5234115412045,4120.842199051824,3822.948131737773,2978.938109227875,A
C024,5739.603592325426,5556.516428691648,5680.652326582917,5799.075400229521,5461.6727019365035,5623.740137880795,6337.389224337122,5654.105657875586,5943.57830414775,6196.180321136158,6153.596596338151,5576.493765254689,4123.458214626276,4085.1197534190196,4786.895207389802,4685.559099130086,3612.025179899246,4262.339554910392,4360.47772089231,4940.855120790641,4787.1343038415225,4884.851722721562,4284.450962445589,4229.295267684169,5562.291913626607,5442.281534135156,5636.8475211649375,5762.940237207121,5360.01586951248,5569.256904740532,6210.559531909429,5620.255182408044,5853.163824348107,6161.881781116401,5964.48357571184,5443.152753891713,3891.12715429298,3560.0001013067135,4157.034447169442,4275.687411434997,3371.9427059287177,4224.885850057819,3974.0907902133886,4745.754178387089,4783.8675689214215,4823.7893781234225,3643.0836099106855,4211.108257560486,A
C025,5274.044852675562,5913.686516421926,5638.165217838717,5379.582500046332,5840.974259259559,5531.887528767906,6253.535537529933,5170.733195305216,5382.3685404563275,5253.029406305939,5701.557146201167,5457.595250525777,4170.890233022072,3323.9702076898766,4041.437576105367,3652.102252275651,4398.372475888882,3732.789097832567,4672.7490165321105,3962.6858864950345,4033.0045959837216,3766.0962563387384,4995.081791755161,4028.4889765035578,5181.021940322279,5685.28806093135,5575.001986482848,5254.992132731092,5709.420361681112,5372.94550308638,6228.590018691291,5102.399324868722,5265.263002634661,5103.802259860253,5593.414335103135,5361.376113254553,4011.531256289135,3238.384416815773,3934.5583960754734,3146.5455648301127,4164.0681416585,3346.029734770601,4339.292569343491,3937.7758511066168,3962.3469337248043,3368.075558204392,4629.72351856651,3477.816136802576,A
C026,4978.350762026314,4642.068568303707,4706.275651294691,4686.43086945238,4477.749156987094,4428.861176910951,5012.222783285796,4609.558242271424,4498.8177554373215,4504.375775000937,4204.930428240371,4689.3170330150415,4521.879738924197,3539.385883291895,3587.03901862801,4924.811023225549,4826.42865234222,4136.349690811552,3970.9847080070585,4307.40874129717,4073.258797058749,4991.47779480084,3283.9649277628732,4950.683273147453,4902.591708458068,4590.167680718903,4573.57064530486,4611.472713441995,4433.085484796079,4365.327599876478,4996.845175426036,4589.042064957115,4434.875402304786,4377.46812439871,4151.543574039301,4553.701471967607,3929.3529349800365,3311.0515723969143,3269.080020859418,4600.07278676497,4720.978488890955,3575.906714247327,3586.400521398216,4290.365469340013,4025.5809734411705,4968.017715704837,2816.471035742121,4864.211579682356,A
C027,4994.143995553433,5042.147944338134,4776.904186328588,5086.656659813213,5015.814548829363,4654.134450346334,5038.351123120325,4930.276134275634,4953.827960588239,4998.497526772487,4796.563331729767,4916.291127968109,3651.133433988498,3745.8748699089288,4587.4260501673525,3302.1205390961786,3339.8853980756194,3162.3381858996913,3610.3506833395872,4566.579603637749,3325.8123639578935,3141.2825917706527,4402.142345783076,3361.9597582007377,4914.0213953237935,4924.214856770565,4683.959435936746,4928.086481086504,4960.755552793555,4626.104450582701,5024.020607126744,4878.200593437757,4850.112090118269,4897.106598013648,4718.766963881908,4734.592277179564,3167.802005081887,3727.0325570709924,4300.70432325862,2852.58070324352,2845.7307343863417,3084.985864155312,3564.2038484925506,4364.225050161973,3020.007208495892,3002.6077998265146,4351.503064998105,3002.9795598226037,A
C028,5175.8366969044455,5504.106778553403,5825.345005857752,5324.308963574232,5090.4321605418045,5470.762700685686,5397.779061802929,5581.354031701225,5360.449583551379,5146.637200077271,4925.255588193301,5487.640178616364,3859.1376671838752,4660.138811302185,4124.7871429455645,4661.776620425722,4993.858582169265,3665.157610387463,3182.016252774029,4547.663117177706,3298.7674610007525,4450.710119295842,4910.292868635173,3146.19154953192,5061.38088405812,5469.126653747975,5626.243956668013,5274.318288982146,5045.999797701815,5399.659973679952,5210.303871407054,5366.874469403531,5286.694745403468,4992.481543467882,4922.973891442559,5385.215140516601,3314.521828807901,4449.562503420292,3894.113433472636,4588.898044718041,4366.074130922172,3450.955671929598,2856.0115748052576,4386.174919951301,2881.283078670495,4403.902607493283,4540.408255218712,3067.4898682323314,A
C029,5618.741017849404,5672.691490271853,5647.428599665914,6173.429626223478,6222.905333469579,5819.973386901903,5852.238528116635,5889.768088753482,5471.435799909873,5958.920265079856,5669.004394646265,5756.711157012425,3819.3378523155684,4221.34454771532,3511.8297491237768,3571.343855092664,4368.9274936202355,4681.839470777119,4618.306840201642,3000.1269915092557,4847.220189443905,4613.930326291304,4912.0248019084665,3969.457979818798,5542.904646384773,5612.2901819416065,5526.824853942509,6125.387552044527,6083.011317305648,5617.214772588113,5768.469719781265,5766.941381528043,5396.612990026948,5740.431193332638,5592.750194373414,5639.490721339266,3679.1573872954464,3859.07276925923,3158.7910892392556,3291.5469303880623,4316.196858444168,4195.539688068223,4607.85974420176,2601.2936509512565,4825.782280957137,4526.285256053819,4873.16727528257,3514.8972933252494,A
C030,5694.647877605046,4991.079084671691,5412.800696555196,4903.3266512320315,5014.230661440662,5217.988587758092,5596.924473033124,6037.728598114621,5460.671912944417,4939.759948336302,5523.824536060645,5582.1112528407075,3062.2614968352545,4805.02768649707,3572.8706558247086,4111.225127612219,3752.8404890590864,3053.248729546229,3988.2982430944094,4669.4301869868295,3733.9746600205053,4030.764224481816,3944.7582508505598,3772.304176913695,5636.365891020177,4858.364710569776,5325.208219938194,4769.197794656944,4883.108614670929,5060.370227545737,5529.30246848561,5847.438914222191,5300.62904829873,4816.047430201607,5429.497168822297,5563.658596891101,2979.110044003841,4201.88683937668,3049.885337712903,3978.4245147399756,3339.0095400367195,2750.6872251624814,3877.245824459187,4534.568672668075,3450.32045776225,3937.2378644068226,3569.132443830556,3233.5234554748126,A
C031,4373.196955612539,4593.197533838552,4925.649282516705,4325.437208325412,4444.240314347723,4552.247774535946,4517.833987614585,4261.04546719206,4535.336338794659,4492.65037297954,4549.912722190265,4617.4430713100255,3535.387093105687,3814.4380082687767,4651.980805905929,4013.4013263842567,3538.9507620918284,3680.376574838387,4948.943702980146,3368.609158240723,3484.544345251038,4380.918627400055,3767.870552828386,3922.8849057921066,4316.384751695908,4425.220736412606,4774.730668448052,4242.814242859953,4278.757546405978,4386.5890559130985,4352.294741816573,4145.62236177992,4519.173016863741,4462.457967747602,4504.428203771802,4519.415459481218,3465.0281368500873,3402.071266861054,4011.1491186685535,3501.217958340168,3270.751844715307,3295.986230085866,4430.616237482048,2867.050332695543,3264.737563160953,4195.814781325808,3432.867382031215,3430.3456401478606,A
C032,5975.091296662433,5123.659718898683,5767.248483243673,5912.0544422795965,5484.614264222857,5772.92781564968,6088.369315792599,5365.264484960187,6234.158261243883,5133.213242422841,5924.556114467138,6188.948510162459,3099.865518831093,4123.583679869594,4532.716944748423,4821.81665933552,3185.819893675977,4805.042780224432,3921.920811764827,3904.0369391634813,4998.85097416071,3324.8474871055096,4418.741168398305,3321.2481543954846,5929.866253217865,4925.916616657279,5659.951530916459,5714.946576267457,5332.89017242216,5552.416385296542,5902.9361258405415,5295.480534985277,6179.891846048531,5070.629442189822,5765.5302336723935,6063.692081072842,2878.591552003869,3689.7050989141194,4167.680120164344,4810.811556639117,2947.425749750208,4371.199633721687,3761.8507416855214,3824.0027981480885,4268.645970538654,2970.7597983971095,4278.93387306858,3050.7921100259996,A
